Pedido;Item;Tax_Antes;Tax_Novo;Tax_Depois;Material_Antes;Material_Novo;Material_Depois;CC_Antes;CC_Novo;CC_Depois;Status;Mensagens
4500028425;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028425 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028422;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028422 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028419;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028419 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028416;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028416 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028412;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028412 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028409;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028409 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028406;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028406 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028403;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028403 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028400;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028400 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028396;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028396 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028393;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028393 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028390;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028390 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028387;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028387 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028384;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028384 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028380;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028380 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028377;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028377 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028374;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500028374 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028371;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028371 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028368;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028368 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028364;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028364 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028361;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028361 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028358;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028358 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028355;10;F4;;F4;1000608;;1000608;;20111PD011;;OK;S - 06 023: Standard PO 4500028355 changed | I - KI 339: Profit center was set to L2011002 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028352;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028352 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028348;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028348 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028345;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028345 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028342;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028342 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028339;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500028339 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028336;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028336 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028332;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028332 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028329;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028329 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028326;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028326 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028323;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028323 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028320;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028320 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028317;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028317 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028310;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028310 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028307;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028307 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028304;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028304 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028301;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028301 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028297;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028297 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028294;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028294 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028291;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028291 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028288;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028288 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028285;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500028285 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028278;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028278 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028275;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028275 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028272;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028272 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028269;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028269 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028265;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028265 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028262;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028262 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028259;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028259 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028253;10;F4;;F4;1000608;;1000608;;20111PD003;;OK;S - 06 023: Standard PO 4500028253 changed | I - KI 339: Profit center was set to L2011002 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028249;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028249 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028246;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028246 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028240;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028240 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028237;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028237 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028233;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028233 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028230;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028230 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028221;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028221 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028211;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028211 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028208;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028208 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028205;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028205 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028202;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500028202 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028198;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028198 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028195;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028195 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500028192;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028192 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028189;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028189 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028186;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500028186 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500028179;10;P5;;P5;60000004;;60000004;;20021PD002;;OK;S - 06 023: Standard PO 4500028179 changed | I - KI 339: Profit center was set to L2002001 | W - ME 083: Enter Requester, customer
4500028176;10;E4;;E4;1000539;;1000539;;20011AD023;;OK;S - 06 023: Standard PO 4500028176 changed | W - ME 083: Enter Requester, customer
4500028163;10;F4;;F4;1000601;;1000601;;20021PD002;;OK;S - 06 023: Standard PO 4500028163 changed | I - KI 339: Profit center was set to L2002001 | W - ME 083: Enter Requester, customer
4500028064;10;E4;;E4;1000532;;1000532;;20021PI013;;OK;S - 06 023: Standard PO 4500028064 changed | I - KI 339: Profit center was set to L2002001 | W - ME 083: Enter Requester, customer
4500027997;10;E4;;E4;1000528;;1000528;;20141AI001;;OK;S - 06 023: Standard PO 4500027997 changed | I - KI 339: Profit center was set to L2014001 | W - ME 083: Enter Requester, customer
4500027981;10;CC;;CC;20013264;;20013264;;20011PD005;;OK;S - 06 023: Standard PO 4500027981 changed | W - ME 083: Enter Requester, customer
4500027949;10;P5;;P5;60000684;;60000684;;20022PD002;;OK;S - 06 023: Standard PO 4500027949 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027946;10;E2;;E2;1000528;;1000528;;20101PD003;;OK;S - 06 023: Standard PO 4500027946 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500027943;10;E3;;E3;1000528;;1000528;;20111PI001;;OK;S - 06 023: Standard PO 4500027943 changed | I - KI 339: Profit center was set to L2011002 | W - ME 083: Enter Requester, customer
4500027930;10;F4;;F4;1000472;;1000472;;20022PD005;;OK;S - 06 023: Standard PO 4500027930 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027927;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027927 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027924;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027924 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027921;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027921 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027917;10;C1;;C1;20016664;;20016664;;20011CD015;;OK;S - 06 023: Standard PO 4500027917 changed | W - ME 083: Enter Requester, customer
4500027914;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027914 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027911;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027911 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027908;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027908 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500027905;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027905 changed | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500027901;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027901 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027898;10;F5;;F5;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027898 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027895;10;F4;;F4;1000608;;1000608;;20091PD014;;OK;S - 06 023: Standard PO 4500027895 changed | I - KI 339: Profit center was set to L2009002 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027892;10;F4;;F4;1000608;;1000608;;20091PD014;;OK;S - 06 023: Standard PO 4500027892 changed | I - KI 339: Profit center was set to L2009002 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027863;10;C1;;C1;30001349;;30001349;;20012PD009;;OK;S - 06 023: Standard PO 4500027863 changed | I - KI 339: Profit center was set to L2001002 | W - ME 083: Enter Requester, customer
4500027860;10;P4;;P4;60000475;;60000475;;20011AD018;;OK;S - 06 023: Framework Order 4500027860 changed | W - ME 366: Following mandatory roles missing in partner maintenance: VN | W - 06 072: Quantity smaller than invoiced quantity 2 | W - ME 083: Enter Requester, customer
4500027857;10;P5;;P5;60000008;;60000008;;20022PD005;;OK;S - 06 023: Standard PO 4500027857 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027837;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027837 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027834;10;F4;;F4;1000473;;1000473;;20011CD023;;OK;S - 06 023: Standard PO 4500027834 changed | W - ME 083: Enter Requester, customer
4500027831;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027831 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027828;10;F4;;F4;1000605;;1000605;;20101PD015;;OK;S - 06 023: Standard PO 4500027828 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500027825;10;C0;;C0;20014047;;20014047;;20011AD001;;OK;S - 06 023: Standard PO 4500027825 changed | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer
4500027780;10;F4;;F4;1000472;;1000472;;20101CI001;;OK;S - 06 023: Standard PO 4500027780 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500027777;10;F4;;F4;1000472;;1000472;;20101CI001;;OK;S - 06 023: Standard PO 4500027777 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
4500027716;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027716 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027713;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027713 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027710;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027710 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027707;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027707 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027703;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027703 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027700;10;F4;;F4;1000784;;1000784;;20022PD002;;OK;S - 06 023: Standard PO 4500027700 changed | I - KI 339: Profit center was set to L2002005 | W - 06 081: Conversion between PC and KG effected using factor 1 | W - ME 083: Enter Requester, customer
4500027646;10;C0;;C0;20014047;;20014047;;20022PD004;;OK;S - 06 023: Standard PO 4500027646 changed | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer | I - KI 339: Profit center was set to L2002005
4500027633;10;P0;;P0;60000476;;60000476;;20011AD019;;OK;S - 06 022: No data changed | I - ME 664: Change Cost Center could not be effected
4500027505;10;C0;;C0;20014047;;20014047;;20081PI003;;OK;S - 06 023: Standard PO 4500027505 changed | I - KI 339: Profit center was set to L2008001 | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer
4500027486;10;CH;;CH;20013770;;20013770;;20081PI011;;OK;S - 06 023: Standard PO 4500027486 changed | I - KI 339: Profit center was set to L2008001 | W - ME 083: Enter Requester, customer
4500027467;10;C0;;C0;20014047;;20014047;;20111PI002;;OK;S - 06 023: Standard PO 4500027467 changed | W - 06 203: Order value 9.760,89 BRL below minimum order value | I - KI 339: Profit center was set to L2011002 | W - ME 678: Purchase order unit L allows fewer decimal places only | W - ME 083: Enter Requester, customer
4500027464;10;CG;;CG;1000471;;1000471;;20013PI002;;OK;S - 06 023: Standard PO 4500027464 changed | I - KI 339: Profit center was set to L2001003 | W - ME 083: Enter Requester, customer
4500027429;10;P0;;P0;60000007;;60000007;;20111PD006;;OK;S - 06 023: Standard PO 4500027429 changed | I - KI 339: Profit center was set to L2011002 | W - ME 083: Enter Requester, customer
4500027425;10;P0;;P0;60000383;;60000383;;20111PD001;;OK;S - 06 023: Standard PO 4500027425 changed | I - KI 339: Profit center was set to L2011002 | W - MMPUR_SPROC 027: End date of item 00010 deviates from purchase requisition 10003996-00010. | W - ME 083: Enter Requester, customer
4500027291;10;P4;;P4;60000003;;60000003;;20011PD021;;OK;S - 06 023: Standard PO 4500027291 changed | W - ME 083: Enter Requester, customer
4500027282;10;P4;;P4;60000506;;60000506;;20151CD008;;OK;S - 06 023: Standard PO 4500027282 changed | I - KI 339: Profit center was set to L2015001 | W - ME 083: Enter Requester, customer
4500027266;10;F4;;F4;1000472;;1000472;;20022PD005;;OK;S - 06 023: Standard PO 4500027266 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027263;10;F4;;F4;1000472;;1000472;;20022PD005;;OK;S - 06 023: Standard PO 4500027263 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027259;10;P5;;P5;60000008;;60000008;;20022PD005;;OK;S - 06 023: Standard PO 4500027259 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027256;10;P5;;P5;60000008;;60000008;;20022PD005;;OK;S - 06 023: Standard PO 4500027256 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027205;10;CG;;CG;20017717;;20017717;;20021PI008;;OK;S - 06 023: Standard PO 4500027205 changed | I - KI 339: Profit center was set to L2002001 | W - ME 083: Enter Requester, customer
4500027199;10;F4;;F4;1000472;;1000472;;20022PD005;;OK;S - 06 023: Standard PO 4500027199 changed | I - KI 339: Profit center was set to L2002005 | W - ME 083: Enter Requester, customer
4500027192;10;CG;;CG;40000028;;40000028;;20011PD010;;OK;S - 06 023: Standard PO 4500027192 changed | W - ME 083: Enter Requester, customer
4500027189;10;C0;;C0;1000554;;1000554;;20011AD021;;OK;S - 06 023: Standard PO 4500027189 changed | W - ME 083: Enter Requester, customer
4500027176;10;C0;;C0;20014119;;20014119;;20011PI035;;OK;S - 06 023: Standard PO 4500027176 changed | W - ME 083: Enter Requester, customer
4500027167;10;F4;;F4;1000605;;1000605;;20101PD015;;OK;S - 06 023: Standard PO 4500027167 changed | I - KI 339: Profit center was set to L2010002 | W - ME 083: Enter Requester, customer
